,experiment_id,qualitative_outcome,disease_id,disease_name,organism_id,organism_name
2850,3214,Reduced,59,Bacterial vaginosis,474,Lactobacillus jensenii
2851,3215,Elevated,59,Bacterial vaginosis,456,Gardnerella vaginalis
2852,3216,Elevated,59,Bacterial vaginosis,457,Atopobium vaginae
2853,3217,Elevated,59,Bacterial vaginosis,44,Prevotella
2854,3218,Elevated,59,Bacterial vaginosis,453,Megasphaera
2855,3219,Elevated,59,Bacterial vaginosis,417,Leptotrichia
2856,3220,Elevated,59,Bacterial vaginosis,412,Eggerthella
2857,3221,Elevated,59,Bacterial vaginosis,788,Mycoplasma hominis
2858,3222,Elevated,59,Bacterial vaginosis,789,Ureaplasma parvum
2859,3223,Reduced,59,Bacterial vaginosis,387,Lactobacillus iners
2860,3224,Reduced,59,Bacterial vaginosis,388,Lactobacillus crispatus
2861,3225,Elevated,59,Bacterial vaginosis,456,Gardnerella vaginalis
2862,3226,Elevated,59,Bacterial vaginosis,55,Lachnospiraceae
2863,3227,Elevated,59,Bacterial vaginosis,587,Leptotrichiaceae
2864,3228,Reduced,178,Smoking,1,Lactobacillus
2865,3229,Reduced,179,Pregnancy,790,Anaerococcus vaginalis
2866,3230,Reduced,179,Pregnancy,465,Peptoniphilus
2867,3231,Reduced,179,Pregnancy,27,Streptococcus anginosus
2868,3232,Reduced,179,Pregnancy,628,Actinomycetales	
2869,3233,Reduced,179,Pregnancy,455,Leptotrichia amnionii
2870,3234,Reduced,179,Pregnancy,791,Finegoldia magna
2871,3235,Reduced,179,Pregnancy,44,Prevotella
2872,3236,Reduced,179,Pregnancy,470,Prevotella bivia
2873,3237,Reduced,179,Pregnancy,412,Eggerthella
2874,3238,Reduced,179,Pregnancy,456,Gardnerella vaginalis
2875,3239,Reduced,179,Pregnancy,80,Dialister
2876,3240,Reduced,179,Pregnancy,792,Ureaplasma
2877,3241,Reduced,179,Pregnancy,457,Atopobium vaginae
2878,3242,Reduced,179,Pregnancy,23,Parvimonas micra
2879,3243,Elevated,179,Pregnancy,793,Lactobacillus vaginalis
2880,3244,Elevated,179,Pregnancy,474,Lactobacillus jensenii
2881,3245,Elevated,179,Pregnancy,388,Lactobacillus crispatus
2882,3246,Elevated,179,Pregnancy,334,Lactobacillus gasseri
2883,3247,Reduced,180,Idiopathic infertility,525,Fusobacteria
2884,3248,Reduced,180,Idiopathic infertility,387,Lactobacillus iners
2885,3249,Reduced,180,Idiopathic infertility,388,Lactobacillus crispatus
2886,3250,Elevated,180,Idiopathic infertility,334,Lactobacillus gasseri
2887,3251,Elevated,180,Idiopathic infertility,35,Veillonella
2888,3252,Elevated,180,Idiopathic infertility,794,Staphylococcus pasteuri
2889,3253,Elevated,180,Idiopathic infertility,456,Gardnerella vaginalis
2890,3254,Elevated,180,Idiopathic infertility,470,Prevotella bivia
2891,3255,Reduced,59,Bacterial vaginosis,387,Lactobacillus iners
2892,3256,Reduced,59,Bacterial vaginosis,795,Lactobacillus delbrueckii
2893,3257,Reduced,59,Bacterial vaginosis,578,Streptococcus agalactiae
2894,3258,Elevated,59,Bacterial vaginosis,225,Enterococcus faecalis
2895,3259,Elevated,59,Bacterial vaginosis,269,Enterococcus faecium
2896,3260,Elevated,59,Bacterial vaginosis,796,Enterococcus hirae
2897,3261,Elevated,59,Bacterial vaginosis,523,Lactobacillus acidophilus
2898,3262,Elevated,59,Bacterial vaginosis,27,Streptococcus anginosus
2899,3263,Elevated,181,Trichomonas vaginalis infection,797,Mycoplasma genitalium
2900,3264,Elevated,181,Trichomonas vaginalis infection,391,Bulleidia
2901,3265,Elevated,181,Trichomonas vaginalis infection,291,Campylobacter
2902,3266,Elevated,181,Trichomonas vaginalis infection,80,Dialister
2903,3267,Elevated,181,Trichomonas vaginalis infection,77,Fusobacterium
2904,3268,Elevated,181,Trichomonas vaginalis infection,249,Gemella
2905,3269,Elevated,181,Trichomonas vaginalis infection,86,Hallella
2906,3270,Elevated,181,Trichomonas vaginalis infection,453,Megasphaera
2907,3271,Elevated,181,Trichomonas vaginalis infection,78,Parvimonas
2908,3272,Elevated,181,Trichomonas vaginalis infection,465,Peptoniphilus
2909,3273,Elevated,181,Trichomonas vaginalis infection,79,Peptostreptococcus
2910,3274,Elevated,181,Trichomonas vaginalis infection,44,Prevotella
2911,3275,Elevated,181,Trichomonas vaginalis infection,461,Sneathia
2912,3276,Elevated,181,Trichomonas vaginalis infection,175,Sutterella
2913,3277,Reduced,182,Human papilloma virus infection,388,Lactobacillus crispatus
2914,3278,Reduced,27,Parkinson's Disease,1,Lactobacillus
2915,3279,Reduced,27,Parkinson's Disease,798,Sediminibacterium
2916,3280,Elevated,27,Parkinson's Disease,52,Alistipes
2917,3281,Elevated,27,Parkinson's Disease,325,Paraprevotella
2918,3282,Elevated,27,Parkinson's Disease,330,Klebsiella
2919,3283,Elevated,27,Parkinson's Disease,312,Sphingomonas
2920,3284,Elevated,27,Parkinson's Disease,317,Acinetobacter
2921,3285,Elevated,27,Parkinson's Disease,322,Aquabacterium
2922,3286,Elevated,27,Parkinson's Disease,2,Desulfovibrio
2923,3287,Elevated,27,Parkinson's Disease,370,Clostridium cluster IV
2924,3288,Elevated,27,Parkinson's Disease,215,Lachnospiraceae incertae sedis
2925,3289,Elevated,27,Parkinson's Disease,776,Butyricicoccus
2926,3290,Elevated,27,Parkinson's Disease,524,Clostridium cluster XVIII
2927,3291,Elevated,27,Parkinson's Disease,799,Nitrososphaera
2928,3292,Elevated,27,Parkinson's Disease,657,Erysipelotrichia
2929,3293,Elevated,27,Parkinson's Disease,689,Rhizobiales
2930,3294,Elevated,27,Parkinson's Disease,114,Sphingobacterium
2931,3295,Elevated,27,Parkinson's Disease,377,Rikenellaceae
2932,3296,Elevated,27,Parkinson's Disease,406,Xanthomonadaceae
2933,3297,Elevated,27,Parkinson's Disease,407,Moraxellaceae
2934,3298,Reduced,48,Pulmonary tubercolosis,470,Prevotella bivia
2935,3299,Reduced,48,Pulmonary tubercolosis,800,Mitsuokella multacida
2936,3300,Reduced,48,Pulmonary tubercolosis,22,Bifidobacterium adolescentis
2937,3301,Reduced,48,Pulmonary tubercolosis,802,Prevotella buccae
2938,3302,Elevated,48,Pulmonary tubercolosis,801,Phascolarctobacterium succinatutens
2939,3303,Elevated,48,Pulmonary tubercolosis,388,Lactobacillus crispatus
2940,3304,Elevated,48,Pulmonary tubercolosis,11,Bacteroides coprocola
2941,3305,Elevated,48,Pulmonary tubercolosis,803,Mycobacterium tuberculosis
2942,3306,Elevated,48,Pulmonary tubercolosis,199,Tyzzerella nexilis
2943,3307,Elevated,48,Pulmonary tubercolosis,58,Roseburia Inulinivorans
2944,3308,Elevated,48,Pulmonary tubercolosis,6,Faecalibacterium prausnitzii
2945,3309,Elevated,48,Pulmonary tubercolosis,804,Shigella sonnei
2946,3310,Elevated,48,Pulmonary tubercolosis,51,Escherichia coli
2947,3311,Elevated,48,Pulmonary tubercolosis,122,Streptococcus pneumoniae
2948,3312,Elevated,48,Pulmonary tubercolosis,441,Streptococcus vestibularis
2949,3313,Elevated,48,Pulmonary tubercolosis,128,Coprococcus
2950,3314,Elevated,48,Pulmonary tubercolosis,415,Pseudobutyrivibrio
2951,3315,Elevated,75,Preterm birth,387,Lactobacillus iners
2952,3316,Elevated,75,Preterm birth,457,Atopobium vaginae
2953,3317,Elevated,75,Preterm birth,456,Gardnerella vaginalis
2954,3319,Elevated,75,Preterm birth,457,Atopobium vaginae
2955,3320,Elevated,75,Preterm birth,456,Gardnerella vaginalis
2956,3321,Reduced,44,HIV infection,562,Lachnobacterium
2957,3322,Reduced,44,HIV infection,101,Propionibacterium
2958,3323,Reduced,44,HIV infection,412,Eggerthella
2959,3324,Elevated,44,HIV infection,231,Asaccharobacter
2960,3325,Elevated,44,HIV infection,90,Mycoplasma
2961,3326,Elevated,44,HIV infection,231,Asaccharobacter
2962,3327,Elevated,44,HIV infection,101,Propionibacterium
2963,3328,Elevated,44,HIV infection,68,Citrobacter
2964,3329,Elevated,44,HIV infection,645,Achromobacter
2965,3330,Reduced,44,HIV infection,562,Lachnobacterium
2966,3331,Reduced,44,HIV infection,90,Mycoplasma
2967,3332,Reduced,44,HIV infection,81,Mobiluncus
2968,3333,Reduced,44,HIV infection,388,Lactobacillus crispatus
2969,3334,Reduced,44,HIV infection,388,Lactobacillus crispatus
2970,3335,Elevated,177,Cervicitis,805,Mageeibacillus indolicus
2971,3336,Elevated,177,Cervicitis,805,Mageeibacillus indolicus
2972,3337,Reduced,177,Cervicitis,474,Lactobacillus jensenii
2973,3338,Reduced,177,Cervicitis,474,Lactobacillus jensenii
2974,3339,Elevated,183,Nongonococcal urethritis,417,Leptotrichia
2975,3340,Elevated,183,Nongonococcal urethritis,461,Sneathia
2976,3341,Reduced,184,Vulvar vestibulitis syndrome,388,Lactobacillus crispatus
2977,3342,Reduced,184,Vulvar vestibulitis syndrome,452,Gardnerella
2978,3343,Reduced,184,Vulvar vestibulitis syndrome,321,Atopobium
2979,3344,Elevated,184,Vulvar vestibulitis syndrome,62,Streptococcus
2980,3345,Elevated,184,Vulvar vestibulitis syndrome,41,Enterococcus
2981,3346,Elevated,184,Vulvar vestibulitis syndrome,334,Lactobacillus gasseri
2982,3347,Reduced,78,Gestational diabetes,212,Bacteroidales
2983,3348,Reduced,78,Gestational diabetes,806,Rhodocyclaceae
2984,3349,Reduced,78,Gestational diabetes,807,Brevibacillus
2985,3350,Reduced,78,Gestational diabetes,808,Armatimonadetes
2986,3351,Reduced,78,Gestational diabetes,810,Candidatus brocadia
2987,3352,Reduced,78,Gestational diabetes,809,Sulfuricella
2988,3353,Reduced,78,Gestational diabetes,406,Xanthomonadaceae
2989,3354,Reduced,78,Gestational diabetes,1,Lactobacillus
2990,3355,Elevated,78,Gestational diabetes,555,Alcaligenaceae
2991,3356,Elevated,78,Gestational diabetes,811,Thauera
2992,3357,Reduced,78,Gestational diabetes,812,Geothrix
2993,3358,Reduced,78,Gestational diabetes,533,Cyanobacteria
2994,3359,Reduced,78,Gestational diabetes,813,Dyella
2995,3361,Elevated,120,Hyperthyroidism,41,Enterococcus
2996,3362,Reduced,120,Hyperthyroidism,33,Bifidobacterium
2997,3363,Reduced,120,Hyperthyroidism,1,Lactobacillus
2998,3364,Reduced,27,Parkinson's Disease,814,Listeriaceae
2999,3365,Reduced,27,Parkinson's Disease,815,Bacillaceae
3000,3366,Reduced,27,Parkinson's Disease,219,Ruminococcaceae
3001,3367,Reduced,27,Parkinson's Disease,253,Micrococcaceae
3002,3368,Reduced,27,Parkinson's Disease,818,Desulfovibrionaceae
3003,3369,Elevated,27,Parkinson's Disease,254,Carnobacteriaceae
3004,3370,Elevated,27,Parkinson's Disease,816,Hydrogenophilaceae
3005,3371,Elevated,27,Parkinson's Disease,817,Hyphomicrobiaceae
3006,3372,Reduced,185,Idiopathic REM Sleep Behavior Disorder,818,Desulfovibrionaceae
3007,3373,Reduced,185,Idiopathic REM Sleep Behavior Disorder,686,Oxalobacteraceae
3008,3374,Elevated,27,Parkinson's Disease,67,Akkermansia
3009,3375,Elevated,27,Parkinson's Disease,505,Clostridium XIVb
3010,3376,Elevated,27,Parkinson's Disease,124,Anaerotruncus
3011,3377,Elevated,27,Parkinson's Disease,511,Verrucomicrobia
3012,3378,Elevated,27,Parkinson's Disease,628,Actinomycetales	
3013,3379,Elevated,185,Idiopathic REM Sleep Behavior Disorder,505,Clostridium XIVb
3014,3380,Elevated,185,Idiopathic REM Sleep Behavior Disorder,124,Anaerotruncus
3015,3381,Elevated,185,Idiopathic REM Sleep Behavior Disorder,82,Erysipelotrichaceae incertae sedis
3016,3382,Elevated,185,Idiopathic REM Sleep Behavior Disorder,506,Flavonifractor
3017,3383,Elevated,185,Idiopathic REM Sleep Behavior Disorder,412,Eggerthella
3018,3384,Reduced,185,Idiopathic REM Sleep Behavior Disorder,819,Mitsuokella
3019,3385,Reduced,185,Idiopathic REM Sleep Behavior Disorder,453,Megasphaera
3020,3386,Reduced,185,Idiopathic REM Sleep Behavior Disorder,584,Methanosphaera
3021,3387,Reduced,185,Idiopathic REM Sleep Behavior Disorder,263,Catenibacterium
3022,3388,Reduced,185,Idiopathic REM Sleep Behavior Disorder,44,Prevotella
3023,3389,Reduced,185,Idiopathic REM Sleep Behavior Disorder,820,Pasteurellales
3024,3390,Reduced,22,Colorectal cancer,247,Haemophilus
3025,3391,Reduced,22,Colorectal cancer,78,Parvimonas
3026,3392,Reduced,22,Colorectal cancer,616,Alloprevotella
3027,3393,Reduced,22,Colorectal cancer,640,Lachnoanaerobaculum
3028,3394,Reduced,22,Colorectal cancer,248,Neisseria
3029,3395,Reduced,22,Colorectal cancer,62,Streptococcus
3030,3396,Elevated,22,Colorectal cancer,44,Prevotella
3031,3397,Reduced,4,Ulcerative Colitis,220,Bacteroidaceae
3032,3398,Reduced,4,Ulcerative Colitis,821,Akkermansiaceae
3033,3399,Elevated,4,Ulcerative Colitis,454,Clostridiaceae
3034,3400,Elevated,4,Ulcerative Colitis,380,Peptostreptococcaceae
3035,3401,Elevated,4,Ulcerative Colitis,232,Enterobacteriaceae
3036,3402,Elevated,4,Ulcerative Colitis,219,Ruminococcaceae
3037,3403,Elevated,4,Ulcerative Colitis,233,Bifidobacteriaceae
3038,3404,Elevated,4,Ulcerative Colitis,462,Actinomycetaceae
3039,3405,Elevated,96,Crohn's Disease,74,Shigella
3040,3406,Reduced,96,Crohn's Disease,65,Faecalibacterium
3041,3408,Reduced,96,Crohn's Disease,65,Faecalibacterium
3042,3409,Reduced,4,Ulcerative Colitis,8,Eubacterium rectale
3043,3410,Reduced,4,Ulcerative Colitis,6,Faecalibacterium prausnitzii
3044,3411,Reduced,4,Ulcerative Colitis,822,Bilophila wadsworthia
3045,3412,Elevated,4,Ulcerative Colitis,49,Clostridium ramosum
3046,3413,Elevated,4,Ulcerative Colitis,51,Escherichia coli
3047,3414,Elevated,4,Ulcerative Colitis,20,Ruminococcus gnavus
3048,3415,Elevated,4,Ulcerative Colitis,305,Fusobacterium nucleatum
3049,3416,Reduced,186,T2D with hypertension,823,Ammoniphilus
3050,3417,Reduced,186,T2D with hypertension,42,Enterobacter
3051,3418,Reduced,186,T2D with hypertension,382,Erwinia
3052,3419,Reduced,186,T2D with hypertension,330,Klebsiella
3053,3420,Reduced,186,T2D with hypertension,1,Lactobacillus
3054,3421,Reduced,186,T2D with hypertension,453,Megasphaera
3055,3422,Reduced,186,T2D with hypertension,78,Parvimonas
3056,3424,Reduced,186,T2D with hypertension,558,Shuttleworthia
3057,3425,Reduced,186,T2D with hypertension,461,Sneathia
3058,3426,Elevated,186,T2D with hypertension,102,Aeromonas
3059,3427,Elevated,186,T2D with hypertension,14,Roseburia
3060,3428,Elevated,186,T2D with hypertension,132,Ruminococcus
3061,3429,Elevated,187,T2D with hyperlipidemia,65,Faecalibacterium
3062,3430,Elevated,187,T2D with hyperlipidemia,237,Oscillospira
3063,3431,Elevated,187,T2D with hyperlipidemia,185,Collinsella
3064,3432,Reduced,188,T2D with hypertension and hyperlipidemia,558,Shuttleworthia
3065,3433,Reduced,188,T2D with hypertension and hyperlipidemia,317,Acinetobacter
3066,3434,Reduced,188,T2D with hypertension and hyperlipidemia,249,Gemella
3067,3435,Elevated,188,T2D with hypertension and hyperlipidemia,44,Prevotella
3068,3436,Reduced,10,Short Bowel Syndrome,214,Blautia
3069,3437,Reduced,10,Short Bowel Syndrome,236,Dorea
3070,3438,Reduced,10,Short Bowel Syndrome,64,Lachnospira
3071,3439,Reduced,10,Short Bowel Syndrome,328,Anaerostipes
3072,3440,Reduced,10,Short Bowel Syndrome,824,Fusicatenibacter
3073,3441,Reduced,10,Short Bowel Syndrome,14,Roseburia
3074,3442,Reduced,10,Short Bowel Syndrome,415,Pseudobutyrivibrio
3075,3443,Reduced,10,Short Bowel Syndrome,506,Flavonifractor
3076,3444,Reduced,10,Short Bowel Syndrome,65,Faecalibacterium
3077,3445,Reduced,10,Short Bowel Syndrome,36,Bacteroides
3078,3446,Elevated,10,Short Bowel Syndrome,84,Proteus
3079,3447,Elevated,10,Short Bowel Syndrome,330,Klebsiella
3080,3448,Elevated,10,Short Bowel Syndrome,62,Streptococcus
3081,3449,Elevated,10,Short Bowel Syndrome,453,Megasphaera
3082,3450,Elevated,10,Short Bowel Syndrome,1,Lactobacillus
3083,3451,Elevated,10,Short Bowel Syndrome,44,Prevotella
3084,3452,Elevated,10,Short Bowel Syndrome,258,Enterococcaceae
3085,3453,Reduced,10,Short Bowel Syndrome,219,Ruminococcaceae
3086,3454,Reduced,10,Short Bowel Syndrome,380,Peptostreptococcaceae
3087,3455,Reduced,10,Short Bowel Syndrome,60,Erysipelotrichaceae
3088,3456,Reduced,189,Bullous pemphigoid,222,Actinobacteria
3089,3457,Reduced,189,Bullous pemphigoid,221,Proteobacteria
3090,3458,Elevated,189,Bullous pemphigoid,410,Firmicutes
3091,3459,Elevated,189,Bullous pemphigoid,369,Staphylococcus epidermidis
3092,3462,Reduced,190,Otitis Media,221,Proteobacteria
3093,3463,Elevated,190,Otitis Media,410,Firmicutes
3094,3464,Elevated,96,Crohn's Disease,62,Streptococcus
3095,3465,Elevated,96,Crohn's Disease,41,Enterococcus
3096,3466,Reduced,96,Crohn's Disease,128,Coprococcus
3097,3467,Reduced,96,Crohn's Disease,14,Roseburia
3098,3468,Reduced,96,Crohn's Disease,65,Faecalibacterium
3099,3469,Reduced,96,Crohn's Disease,132,Ruminococcus
3100,3470,Reduced,4,Ulcerative Colitis,128,Coprococcus
3101,3471,Elevated,4,Ulcerative Colitis,74,Shigella
3102,3472,Elevated,4,Ulcerative Colitis,36,Bacteroides
3103,3473,Elevated,4,Ulcerative Colitis,41,Enterococcus
3104,3474,Elevated,4,Ulcerative Colitis,214,Blautia
3105,3475,Reduced,191,Hirschsprung-associated enterocolitis,410,Firmicutes
3106,3476,Reduced,191,Hirschsprung-associated enterocolitis,511,Verrucomicrobia
3107,3477,Elevated,191,Hirschsprung-associated enterocolitis,348,Bacteroidetes
3108,3478,Elevated,191,Hirschsprung-associated enterocolitis,221,Proteobacteria
3109,3479,Reduced,166,Amyotrophic lateral sclerosis,132,Ruminococcus
3110,3480,Elevated,166,Amyotrophic lateral sclerosis,61,Bacteroides vulgatus
3111,3481,Reduced,6,Cirrhosis,6,Faecalibacterium prausnitzii
3112,3482,Reduced,6,Cirrhosis,145,Alistipes putredinis
3113,3483,Reduced,6,Cirrhosis,139,Bacteriodes uniformis
3114,3484,Reduced,6,Cirrhosis,179,Eubacterium eligens
3115,3485,Reduced,6,Cirrhosis,8,Eubacterium rectale
3116,3486,Reduced,6,Cirrhosis,825,Parabacteroides merdae
3117,3487,Reduced,6,Cirrhosis,292,Bacteroides finegoldii
3118,3488,Reduced,6,Cirrhosis,611,Odoribacter splanchnicus
3119,3490,Reduced,6,Cirrhosis,57,Roseburia intestinalis
3120,3491,Reduced,6,Cirrhosis,592,Bacteroides eggerthii
3121,3492,Reduced,6,Cirrhosis,132,Ruminococcus
3122,3493,Reduced,6,Cirrhosis,603,Roseburia hominis
3123,3494,Reduced,6,Cirrhosis,822,Bilophila wadsworthia
3124,3495,Reduced,6,Cirrhosis,784,Eubacterium hallii
3125,3496,Reduced,6,Cirrhosis,826,Alistipes finegoldii
3126,3497,Reduced,6,Cirrhosis,183,Parabacteroides distasonis
3127,3498,Elevated,6,Cirrhosis,426,Streptococcus salivarius
3128,3499,Elevated,6,Cirrhosis,346,Veillonella parvula
3129,3500,Elevated,6,Cirrhosis,479,Veillonella atypica
3130,3501,Elevated,6,Cirrhosis,20,Ruminococcus gnavus
3131,3502,Elevated,6,Cirrhosis,56,Haemophilus parainfluenzae
3132,3503,Elevated,6,Cirrhosis,827,Lachnospiraceae bacterium
3133,3504,Elevated,6,Cirrhosis,401,Veillonella dispar
3134,3505,Elevated,6,Cirrhosis,384,Streptococcus parasanguinis
3135,3506,Elevated,6,Cirrhosis,335,Lactobacillus salivarius
3136,3507,Elevated,6,Cirrhosis,441,Streptococcus vestibularis
3137,3508,Elevated,6,Cirrhosis,27,Streptococcus anginosus
3138,3509,Elevated,145,Anorexia Nervosa,242,Coriobacteriaceae
3139,3510,Elevated,8,Obesity,226,Streptococcus sanguinis
3140,3511,Elevated,8,Obesity,351,Streptococcus oralis
3141,3512,Elevated,8,Obesity,357,Capnocytophaga ochracea
3142,3513,Elevated,8,Obesity,304,Porphyromonas gingivalis
3143,3514,Elevated,8,Obesity,828,Leptotrichia buccalis
3144,3515,Elevated,8,Obesity,359,Tanerella forsythia
3145,3516,Elevated,192,Hutchinson-Gilford progeria syndrome,419,Porphyromonas catoniae
3146,3517,Elevated,192,Hutchinson-Gilford progeria syndrome,184,Prevotella oulorum
3147,3518,Elevated,61,Asthma,1,Lactobacillus
3148,3519,Elevated,61,Asthma,51,Escherichia coli
3149,3520,Reduced,23,Inflammatory Bowel Disease,234,Methanobrevibacter smithii
3150,3521,Reduced,193,Henoch-Schönlein Purpura,14,Roseburia
3151,3522,Reduced,193,Henoch-Schönlein Purpura,80,Dialister
3152,3523,Elevated,193,Henoch-Schönlein Purpura,53,Parabacteroides
3153,3524,Elevated,193,Henoch-Schönlein Purpura,41,Enterococcus
3154,3525,Reduced,193,Henoch-Schönlein Purpura,218,Parasutterella
3155,3526,Reduced,140,Kidney stone,784,Eubacterium hallii
3156,3527,Reduced,140,Kidney stone,236,Dorea
3157,3528,Reduced,140,Kidney stone,639,Ruminiclostridium
3158,3529,Reduced,140,Kidney stone,328,Anaerostipes
3159,3530,Reduced,140,Kidney stone,824,Fusicatenibacter
